id,parkId,campgroundId,credit,title,altText,caption,url
3547,247,,Tylor Tanaka,Overview of Kalaupapa Peninsula,View of Kalaupapa Peninsula from Overlook,The Kalaupapa peninsula was once a prison for those inflicted with Hansen's disease.  Approximately 8000 people were forced to live their lives in isolation here.,https://www.nps.gov/common/uploads/structured_data/3C79B6CD-1DD8-B71B-0BB2B4265DD8C023.jpg
3548,247,,Tylor Tanaka,Pali (Sea cliffs) at Kalaupapa,View of pali (sea cliffs) on the north shore of Molokai,"Kalaupapa National Historical Park contains some of the world's tallest sea cliffs, which formed a natural barrier to the Hansen's disease settlement.",https://www.nps.gov/common/uploads/structured_data/3C79B7CD-1DD8-B71B-0B8DB166CD47FFDB.jpg
3549,247,,NPS Photo / T. Scott Williams,Kalaupapa Settlement,View of residences along Damien Road,Patients lived in a combination of group homes and single family residences at Kalaupapa.,https://www.nps.gov/common/uploads/structured_data/3C79B8BD-1DD8-B71B-0B3642258A7FDC63.jpg
3550,247,,NPS Photo / T. Scott Williams,Kalawao at Sunrise,View of the sunrise over the north shore of Molokai,Kalawao with its rocky shoreline was the landing spot for the first Hansen's disease patients sent to Kalaupapa.,https://www.nps.gov/common/uploads/structured_data/3C79B9C9-1DD8-B71B-0B1470C968F06B2B.jpg
3551,247,,NPS Photo / T. Scott Williams,Black Sand Beach,View of Black Sand Beach and Awahua Bay,"Black Sand Beach is one of several sandy beaches at Kalaupapa, most known for its sea turtle nesting habitat.",https://www.nps.gov/common/uploads/structured_data/3C79BAC7-1DD8-B71B-0B078B6EFFA7389B.jpg
3552,247,,Ricki Cooke,Archeological Sites at Kalaupapa,View of rock walls and native Hawaiian archeological sites at Kalaupapa.,Kalaupapa is also home to one of the most well-preserved archeological complexes in all of Hawaii.,https://www.nps.gov/common/uploads/structured_data/3C79BC2E-1DD8-B71B-0B49012B61D78A2D.jpg
3553,247,,NPS Photo / T. Scott Williams,Siloama Church at Kalawao,Siloama Church at Kalawao settlement,Siloama Church was the first church established at Kalawao in 1866.  It is one of two remaining buildings at Kalawao today.,https://www.nps.gov/common/uploads/structured_data/3C79BD53-1DD8-B71B-0BB4FD504DF437D9.jpg
3554,247,,NPS photo / Carrie Mardorf,St. Damien's Grave,View of St. Damien's Grave at Kalawao with ocean in background.,Saint Damien is one of two Catholic saints at Kalaupapa who came to serve the Hansen's disease patients in the late 19th century.,https://www.nps.gov/common/uploads/structured_data/3C79BE86-1DD8-B71B-0B01A4BC9D46895E.jpg
3555,247,,NPS Photo / Carrie Mardorf,Paschoal Hall,View of Paschoal Hall also known as the Kalaupapa Social Hall,"Paschoal Hall, also known as the Kalaupapa Social Hall, served as the community's recreational center with movies, entertainers, and dances.",https://www.nps.gov/common/uploads/structured_data/3C79C017-1DD8-B71B-0BD168E88DAC63D3.jpg
3556,247,,NPS Photo / Carrie Mardorf,Papaloa Cemetery,View of grave markers at Papaloa Cemetery in Kalaupapa,Kalaupapa is the final resting place for approximately 8000 people. Papaloa Cemetery is the largest cemetery located along the west shoreline of the peninsula.,https://www.nps.gov/common/uploads/structured_data/3C79C154-1DD8-B71B-0BC5CA3DB22D958E.jpg
3557,247,,NPS Photo / Carrie Mardorf,Kana'ana Hou Church,View of Kana'ana Hou Church through gates,"Religion was a prominent part of patients' lives at Kalaupapa. Protestant, Catholic, and Mormon churches were established at both Kalawao and Kalaupapa settlements.",https://www.nps.gov/common/uploads/structured_data/3C79C27D-1DD8-B71B-0B337F0D95572F83.jpg
3558,247,,NPS Photo / Carrie Mardorf,Kalaupapa Pier,View of warehouse and store at the Kalaupapa Pier,"The Kalaupapa Pier, warehouse, and store were the lifeline of the settlement during the 20th century. Historically, shipments of goods and supplies were sent to Kalaupapa weekly.",https://www.nps.gov/common/uploads/structured_data/3C79C3CC-1DD8-B71B-0B9C6E566A1432EE.jpg
3559,248,,NPS Photo,Kaloko Fishpond,The rehabilitation of Kaloko fishpond started in 1998 and still continues today....,Kaloko Fishpond is the largest walled fishpond in the state (800 ft. long),https://www.nps.gov/common/uploads/structured_data/3C821C0B-1DD8-B71B-0B75B0451911CCAA.jpg
3560,248,,NPS Photo,Ai'opio fishtrap,Honu (sea turtles) are common on the beach in this area of the park,Ai'opio fishtrap is on the south boundary of the park and is used frequently by visitors and for special events (annual children's cultural festival shown).,https://www.nps.gov/common/uploads/structured_data/3C821D90-1DD8-B71B-0B2216061891B7D4.jpg
3561,248,,NPS,pu'uoina heiau,wall construction,Great skill was needed to build rock walls,https://www.nps.gov/common/uploads/structured_data/06A3666C-AE98-8209-CAA12B00557D080A.jpg
3562,248,,NPS,Kids working at station for Archeology game,Hawaiian cultural festival,Fourth graders at Park's Cultural Festival,https://www.nps.gov/common/uploads/structured_data/06AFEFCC-E217-96E0-C6DED3A43CEA7C93.jpg
3563,248,,NPS Photo,Plant activity for fourth graders at Park's Cultural Festival,Learning from park staff about plants,Fourth Graders learn about native plants at the park,https://www.nps.gov/common/uploads/structured_data/06BF21E1-0204-F2C7-E645FBA324BDD5B3.jpg
3564,248,,NPS Photo,Hands in Craft,Making Hawaiian objects,The detail of a Hawaiian artist,https://www.nps.gov/common/uploads/structured_data/D72FC93F-0AC5-1F0D-74FC2A69A0EEE109.jpg
3565,248,,NPS photo,Entrance to Petroglyph Boardwalk,Modern version of Ki'i Pohaku (Petroglyphs)!,When you visit the Petroglyphs in the park you'll see this image in modern stone!,https://www.nps.gov/common/uploads/structured_data/D73C7A3F-EDB7-A199-6982FFEAB0E95E13.jpg
3566,248,,NPS photo,Ho'okupu,Offering,Offering during the time of Makahiki,https://www.nps.gov/common/uploads/structured_data/D7508C26-A2DA-AD89-530131228A923D59.jpg
3567,249,,Jason Gablaski,East Branch of the Penobscot River,Mirror reflection of Lunksoos Mountain and trees within the water of the river.,The East Branch of the Penobscot River is filled with wildness and beautiful scenery for the adventurous few who travel down it.,https://www.nps.gov/common/uploads/structured_data/706CD3A6-9835-C974-F5C1ECDF3354177B.jpg
3568,249,,NPS / Jason Gablaski,Autumn Foliage,Autumn foliage along a dirt logging road.,Katahdin Woods & Waters National Monument has arguably the best autumn foliage out of any national park unit.,https://www.nps.gov/common/uploads/structured_data/714401EC-A91E-F39F-787168844CC94A5A.jpg
3569,250,,NPS/David Jacob,Salmon jumping at Brooks Falls,salmon jumping at waterfall,"Each year, 200,000 to 400,000 sockeye salmon jump Brooks Falls.",https://www.nps.gov/common/uploads/structured_data/3C7A0FDB-1DD8-B71B-0B8933ACA92FE6B3.jpg
3570,250,,NPS/David Jacob,Bear catching jumping salmon,Bear standing at the edge of a waterfall while a salmon is leaping towards it.,"In July, brown bears often stand on the lip of Brooks Falls to try to catch leaping salmon.",https://www.nps.gov/common/uploads/structured_data/3C7A32DB-1DD8-B71B-0B37F66E9D0832AF.jpg
3571,250,,NPS/Bryanna Plog,Bear family walks near sleeping bear,Three bears walk near a sleeping bear,Salmon streams in Katmai attract high numbers of brown bears.,https://www.nps.gov/common/uploads/structured_data/3C7A3473-1DD8-B71B-0B65158B5807CE0D.jpg
3572,250,,NPS/Roy Wood,Mount Katmai caldera,lake inside of an ash and glacier covered volcano,"Mount Katmai's summit collapsed during the 1912 Novarupta-Katmai eruption. Today, the caldera is filled with a deep lake.",https://www.nps.gov/common/uploads/structured_data/3C7A35BF-1DD8-B71B-0BB1644AA6CF4C8B.jpg
3573,250,,NPS/Michael Fitz,sedge meadows and volcanoes at Hallo,meadow in foreground and snow capped volcanoes on the horizon,Glacially clad volcanoes loom over the sedge meadows of Hallo Bay,https://www.nps.gov/common/uploads/structured_data/3C7A3776-1DD8-B71B-0BB94C2392CD5B01.jpg
3574,251,,USGS/Bruce Molnia,Bear Glacier Aerial,aerial image of Bear Glacier,Bear Glacier is the largest of nearly 40 glaciers that flow from the Harding Icefield.,https://www.nps.gov/common/uploads/structured_data/3C798EAB-1DD8-B71B-0BC4BEFB197F2C90.jpg
3575,251,,NPS Photo,Aialik Bay Kayakers,kayakers in front of a tidewater glacier,Kayakers enjoy the spectacular scenery in the fjords in Aialik Bay.,https://www.nps.gov/common/uploads/structured_data/3C7DE352-1DD8-B71B-0B35831ADF254DE0.jpg
3576,251,,NPS Photo/Thoresen,Humpback Whale Breach,a humpback whale breaches,A humpback whale breaches in Kenai Fjords National Park,https://www.nps.gov/common/uploads/structured_data/3C7DE50D-1DD8-B71B-0B23431BC04ACB33.jpg
3577,251,,USGS/Bruce Molnia,Above Bear Glacier,aerial view of Bear Glacier from Harding Icefield,"Flightseeing over the Harding Icefield provides amazing opportunities to view glaciers, like Bear Glacier, from a different perspective.",https://www.nps.gov/common/uploads/structured_data/3C7DE88C-1DD8-B71B-0B3F02FD7F30F1AF.jpg
3578,251,,NPS Photo/Jim Pfeiffenberger,Exit Glacier View,visitors at accessible overlook of Exit Glacier and Exit Creek.,A stroll to Glacier View provides a nice overlook of Exit Glacier as part of a 1 mile accessible walk.,https://www.nps.gov/common/uploads/structured_data/3C7DEEE0-1DD8-B71B-0B7B85B29F07C371.jpg
3579,252,,NPS Photo/Miguel A. Marquez,Lotus pond bloom,Pink lotus flower blooms in a pond.,Lotus flowers bloom in many ponds during the hot humid summer months.,https://www.nps.gov/common/uploads/structured_data/3C819F7C-1DD8-B71B-0BE9077BC0E39492.jpg
3580,252,,NPS Photo/Miguel A. Marquez.,Fall Colors,Aquatic ponds during the fall with trees displaying orange and yellow colors.,"As the seasons change, so do the colors around the ponds which can be seen as reflections on the water.",https://www.nps.gov/common/uploads/structured_data/3C81A0E5-1DD8-B71B-0BA98A148F520896.jpg
3581,252,,NPS Photo/Miguel A. Marquez.,Hanging around,Turtles basking in the sun.,"As the temperatures warm up during spring and summer months many reptiles including turtles can be seen basking in the sun on logs, tree stumps or the banks of the ponds.",https://www.nps.gov/common/uploads/structured_data/3C81A243-1DD8-B71B-0BFAF6170F21B206.jpg
3582,252,,NPS Photo/Miguel A. Marquez,Capturing Moments,A woman taking a photo of lotus flowers,The summer blooms in and around the ponds attract many photographers and artist from around the world.,https://www.nps.gov/common/uploads/structured_data/3C81A3BB-1DD8-B71B-0B97E9013EA332BD.jpg
3583,252,,NPS Photo/Miguel A. Marquez,Flight in Fall,Great Blue Heron in flight over the ponds during the fall.,The wetlands and marsh habitat many shore birds and they can be seen wading in and around the ponds for food.,https://www.nps.gov/common/uploads/structured_data/3C81A515-1DD8-B71B-0BDEDFA8A3A3FF69.jpg
3584,253,,Tom Wilson,Fall at Kennesaw Mountain,Cannon with front field and Visitor Center in background.,Cannon with front field and Visitor Center in background.,https://www.nps.gov/common/uploads/structured_data/D087031F-1DD8-B71B-0BB9898C84464224.jpg
3585,253,,NPS Photo,Sunset on the Mountain,The sun sets in the background with the exposed rock of Kennesaw Mountain in the foreground.,Kennesaw Mountain at twilight,https://www.nps.gov/common/uploads/structured_data/CB5DF472-ED7B-85BD-C4BF83B81CF6DEF0.jpg
3586,253,,NPS Photo,Illinois Monument at Kennesaw Mountain,Illinois Monument at Kennesaw Mountain.,Illinois Monument at Kennesaw Mountain.,https://www.nps.gov/common/uploads/structured_data/D0AF3092-1DD8-B71B-0BA0839FF68F8071.jpg
3587,253,,NPS Photo,Infantry Demonstration at Kennesaw Mountain,Infantry Demonstration at Kennesaw Mountain.,Infantry Demonstration at Kennesaw Mountain.,https://www.nps.gov/common/uploads/structured_data/D0C24881-1DD8-B71B-0B10784870E5F3FB.jpg
3588,253,,NPS Photo,Kolb Farmhouse at Kennesaw Mountain,Kolb Farmhouse at Kennesaw Mountain.,Kolb Farmhouse at Kennesaw Mountain.,https://www.nps.gov/common/uploads/structured_data/D0D81A83-1DD8-B71B-0B746691E9EEC035.jpg
3589,254,,NPS Photo,Keweenaw NHP Headquarters,Two story stone and brick building. The American flag flies in front of a blue sky background,Park Headquarters is housed in the former Calumet & Hecla Mining Company General Office building.,https://www.nps.gov/common/uploads/structured_data/3C7D1933-1DD8-B71B-0BDEE535F0C69BBC.jpg
3590,254,,NPS Photo,Keweenaw History Center,Two story stone and brick building. a ranger leads a group of visitors in front or the steps,"A ranger guided walk outside the former Calumet & Hecla Public Library, now known at the Keweenaw History Center.",https://www.nps.gov/common/uploads/structured_data/3C7D1AD1-1DD8-B71B-0B51B8F6FD9C83F8.jpg
3591,254,,NPS Photo,Calumet Visitor Center,"Three story brick building, with snow covered trees along the right side","The Calumet Visitor Center in the historic Union Building showcases three floors of interactive exhibits, films, and museum pieces.",https://www.nps.gov/common/uploads/structured_data/3C7D1C98-1DD8-B71B-0BEEA093ED353936.jpg
3592,254,,NPS Photo,Quincy Mine,140 foot tall industrial building with a steeply pitched roofline under blue skies and snowy ground,"The Quincy Mining Company #2 Shaft-Rockhouse and Hoist House in winter.",https://www.nps.gov/common/uploads/structured_data/3C7D1ED3-1DD8-B71B-0BCC48DDBC3BB82E.jpg
3593,254,,NPS Photo,Quincy Mining Company Smelter,"With a colorful autumn background, numerous industrial buildings sit on the waterfront",The Quincy Smelter is one of the best-preserved copper smelting facilities of its era.,https://www.nps.gov/common/uploads/structured_data/3C7D20D1-1DD8-B71B-0B292351051EE295.jpg
3594,255,,NPS,Ferguson's Grave,An oval gravestone for Maj Patrick Ferguson is in front of his stone covered grave.,Major Patrick Ferguson's Grave,https://www.nps.gov/common/uploads/structured_data/3C8687F0-1DD8-B71B-0B6A5B7B87219459.jpg
3595,255,,NPS photo,Patriot Rifleman,A patriot rifleman stands ready to fire his weapon.,A patriot rifleman stands ready to fire his weapon.,https://www.nps.gov/common/uploads/structured_data/3C868B12-1DD8-B71B-0B87FD7F6BC9ECB4.jpg
3596,255,,NPS Photo,Centennial Monument in Snow,Snow covers the ground in front of the Centennial Monument.,Centennial Monument in the Snow,https://www.nps.gov/common/uploads/structured_data/3C868D10-1DD8-B71B-0BE0B8A78B9F1CF6.jpg
3597,255,,NPS Photo,US Monument in Fall,The US Monument is surrounded by trees that are turning orange and yellow.,US Monument in the Fall,https://www.nps.gov/common/uploads/structured_data/3C868F03-1DD8-B71B-0BB8654AD4FFDC70.jpg
3598,255,,Joe Epley for NPS,Militia Marching with Arms,Militia reenactors march with weapons on their shoulders as they prepare to demonstrate them.,Militia reenactors march with weapons on their shoulders as they prepare to give a firing demonstration.,https://www.nps.gov/common/uploads/structured_data/3C869124-1DD8-B71B-0B0A68C8BB1D9646.jpg
3599,256,,NPS,Cadillac Hotel,Large brick wall with glass windows.,Cadillac Hotel,https://www.nps.gov/common/uploads/structured_data/39704550-FCDA-D336-B4FBEE35BD2793C2.jpg
